molecule,smiles,target_affinity,antitarget_affinity,weighted_score
A94B388D031E9898_491CC6CE853C7C94_6029_UN,C[N]3C=C(N[S](C2=C(F)C=C1C(=CC(=NC1=C2F)Cl)Cl)(=O)=O)C(=N3)C(=O)N4CCC4,6.116944313049316,7.33868408203125,0.6129312515258789
79DAF23ED029463A_CF00A456DBD68D76_6039_UN,O([C@H]2CC1(CCCC1)OC3=C2C=C(C=C3)F)CCCC4=CC=CC(=C4)F,5.276110649108887,6.217612981796265,0.6129009127616882
27FDDB62B4196AF9_4A9535F85F745C7D_6031_UN,CC1=N[N](C(=C1C(=O)OCC2NCCC3=C2C=C(C=C3)Br)C(F)F)C4=C(C=C(C=N4)C(F)(F)F)Cl,6.320737838745117,7.610485196113586,0.6128739416599274
AB4BF4CBF2FEFE38_0994935E2B06FB31_6031_UN,CC1=N[N](C(=C1C(=O)OCC(CC2=C[N](C)N=C2)N)C(F)(F)F)C3=C(C=C(C=N3)C(F)(F)F)Cl,6.307464599609375,7.592879056930542,0.6128053069114685
BDDA06F8206361C4_2F81AFC325D64C7A_6029_UN,COC1=CC=C(C=C1)C2=NOC(=N2)CCCCCN[S](C4=CC(=C3OCCN(CC3=C4)C(=O)OCC6C5=C(C=CC=C5)C7=C6C=CC=C7)C(O)=O)(=O)=O,6.028949737548828,7.221602201461792,0.6127480864524841
E6AF0A54AEA2474D_C3022D7EE3A7F495_6029_UN,CC2(C[C@H]1OCC[C@H]1CN(C2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O)C,6.301522731781006,7.585339307785034,0.6125182509422302
7440A23E0051107A_9CA647A924D2437A_6041_UN,COCOC1=CC(=C(C=C1)N[C@@H]6CCCN(C2=NC3=C([N]2CC#CC)C(N(C(N3C)=O)CC4=NC5=C(C(=N4)C)C=CC=C5)=O)C6)C#N,6.141385078430176,7.371854186058044,0.6124944388866425
6217ED301F76AE0C_6542B1F0566B6DF6_6038_DP,N6CC[C@@H]([C@H](CNC(C2=C1C=CC=CC1=NC3=C2CC(C(C)(C)C)CC3=CC4=CC5=C(C=C4)OCO5)=O)C6)C7=CC=C(C=C7)F,6.101890563964844,7.319369912147522,0.6123631298542023
901F316207D89BE2_01FF796FAEC6652E_6029_UN,CC1CCC(CC1)C(N[S](C2=C(C=NC(=N2)C(F)(F)F)Cl)(=O)=O)C3=C(C=CC=C3)C,6.224178791046143,7.48258912563324,0.6122369468212128
C95ED0D02A7DE731_40B67CC308E76B4C_6029_UN,O=C(C1CC1)C2OCCN(C2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.299095153808594,7.582559108734131,0.6121758222579956
39C7160E02C86100_378DBADF4E1DE541_6041_UN,CC1=N[NH]C(=C1[N](=O)=O)NC2=C(C(OC)=O)SC3=C2CCC(C3)C(C)(C)C,6.247623443603516,7.514042258262634,0.6120917499065399
62718CD536074A18_F57F7EFC2D7671D0_6035_UN,CC1CCC(CC1)C(OC2=C(C(OCC)=O)C=NC=N2)(CN)C(F)(F)F,6.0527801513671875,7.254571318626404,0.6118516623973846
DF5A94779B98BA3E_B655F33069E858B2_6041_UN,FC1=C(C(=CC(=C1)NC[C@@H]2C[C@@H](CN2C3=CC=NC(=N3)N(C)C)F)F)C#N,6.241936206817627,7.506804823875427,0.6118325889110565
BF2794CE2EDF031D_4AC101110C1682EC_6038_UN,CC(NC(=O)C1=CC(=CC(=C1)N[S](=O)(=O)C2=CC=C(C=C2)F)N[S](=O)(=O)C3=CC=C(C=C3)F)C4=C(C=CC=C4)N[S](=O)(=O)C,5.745283126831055,6.844647765159607,0.6117973029613495
DC7214B888074B5F_0A187DC64BB569C9_6043_UN,CCOC(=O)C1=N[NH]C(=C1C)N[S](CCOCCOCCOCCCC)(=O)=O,5.1732330322265625,6.082227826118469,0.6115621626377106
AADBDD67288C261F_D38D00D97D22C37C_6038_UN,O(C(C1=CC(=C(C(=C1)F)F)F)C2=CC(=C(C(=C2)F)F)F)C([C@]5([C@@H]4CC=C3C=C(C(C)C)CC[C@@H]3[C@]4(CCC5)C)C)=O,6.382458686828613,7.6945884227752686,0.6115173697471619
32331A617AEB3007_F4B78CD37927A473_6035_UN,CCOC(=O)C(C)(CCCCCOC1=NC(=C(C)N=N1)C)C(=O)OCC,4.988030433654785,5.835452437400818,0.6114411056041718
6588222DEEE9FC91_6C472873EB4AE34B_6029_UN,N(CC1C2CC(C1)C3CC23)[S](C5=C(F)C=C4C(=NC(=NC4=C5F)Cl)Cl)(=O)=O,6.330806732177734,7.625898003578186,0.6113832294940948
855408B266531799_9099F16349DD1590_6038_UN,CC1CC(OC(CCCCCCCCCCCCCCCC)=O)C2=NC=C[N]12,5.700795650482178,6.785925388336182,0.6113516092300415
00902FA7C2951888_E90E0FD9199EE235_6003_UN,CC6(C[C@H]5C4=CC[C@H]1[C@@](CC[C@H]2C([C@H](CC[C@]12C)OC3=C(C=C(C=C3Cl)C#N)Cl)(C)C)([C@@]4(CC[C@]5(CC6)C(=O)O)C)C)C,6.349692344665527,7.651138663291931,0.611338347196579
02E5240D0BE60CD7_92B5FB37F132A87A_6038_UN,CC(C)(C)[S](=O)(=O)N1CCC(CC1)NC(=O)C4CCC3=NN=C(C2=CC=C(C=C2)F)[N]3C4,6.014780521392822,7.204686403274536,0.6112657189369202
DF51D7D7A74112D2_B55401FA242B9FC8_6038_UN,CC1=N[N](C)C2=C1C(=CC=N2)OC(C3CC5=C(CN3[S](C4=C(C(=CC(=C4C)C)C)C)(=O)=O)C=CC=C5)=O,6.250269889831543,7.518718242645264,0.6112312078475952
BC1C3FDB41F5B97C_C206DB6D56BFCAA3_6041_DP,CN(C1CCNC1)C2=NC(=NC=N2)NC4COC3=C(C=C(C=C3F)F)C4,6.000701904296875,7.186011552810669,0.6111932396888733
F6473E12AED2130C_FF66E244F0D0CDBC_6039_UN,CC(C)C1CCC(C)CC1OC(=O)COCC(C2=C(C)[N](C(=C2)C)CC(F)(F)F)=O,6.260923862457275,7.533100008964539,0.6110988557338715
D3DA2EE225C983B4_2D083CEDAAC6D41B_6038_UN,CC(C)(C)C1=C[NH]C(=N1)COC(C2CC4=C(CN2[S](C3=C(C(=CC(=C3C)C)C)C)(=O)=O)C=CC=C4)=O,6.238808631896973,7.503752827644348,0.6109940111637115
7CBC9D6BC219F6E7_80AE7B22B81F4254_6035_UN,N[C@@H]1C[C@@](C1)(OC2=NN=C([N]2C3=C(C(C)(C)C)C=C(C(=C3)Cl)Cl)S)C(F)(F)F,6.280698299407959,7.559810280799866,0.6108405888080597
AA25358875F6A98D_008950872A06EA68_6038_UN,N(C1=CC(=CC=C1)C2=N[NH]C3=C2CCC3)C(=O)C5=C4C(=NOC4=NC(=C5)C6CC6)C7=CC=CC=C7,6.243880271911621,7.5107327699661255,0.610830694437027
254697CE82EC509A_965C9C3229AF8488_6041_UN,OC(=O)C=CC1=CC(=NC=C1)NC2CCN(CC2)[S](=O)(=O)C3CCOCC3,5.776212692260742,6.887223601341248,0.6107949912548065
DB0E6E40BEA1E1D1_5BD36B819DAFE60F_6038_UN,O(CC1=CC(=C(C=C1)F)C2=C(C(=CC=C2)F)F)C([C@@H]3[C@H](CN(C(C)(C)C)CC3)C4=C(C=C(C=C4)F)F)=O,6.100505828857422,7.319666624069214,0.6107558608055115
3A362366904F4C8F_531F4D3132D60A8E_6041_UN,CC1=C(C(=NC(=N1)C2CC2)NC3CCN(CC3CC)[S](=O)(=O)C(C)C)F,6.2716169357299805,7.5478315353393555,0.6107432842254639
FBCA9C38B85E951F_8BB821220A4DCA2A_6038_UN,COC1=C(C=C(C(=C1)C)NC(CN(C(CCCCCCCCCCCCC)=O)C)=O)OC,5.247465133666992,6.1823437213897705,0.6107073426246643
272E5389810A11E3_B8B2C4B9380F4B62_6029_UN,O=C1N(C(COC1)=O)C2CCN(CC2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.229776382446289,7.492141246795654,0.6106704473495483
37B7CA3935DDCD0C_BFCD6BCD59C6E39C_6035_UN,O(CC2CCC1(CCCCCCC1)O2)C3=CC(=CC=C3)OCC(F)(F)F,5.092812538146973,5.976427793502808,0.6104916930198669
4A4C81BBF16E87D4_B0F73B63C7015914_6029_UN,N(C2CCC1CCCCC1C2)[S](C5=CC=C(C3=CC(=CC4=C3OC(=O)S4)O)C=C5)(=O)=O,6.017278671264648,7.209504723548889,0.6101501286029816
B0AF03DD0C7F1F34_C92A86CEDA1D7A46_6031_DP,N1CC(CC2COCCC12)C(=O)OCCCCN(C)CC3=CC=CC=C3,5.640744209289551,6.707610607147217,0.6100362539291382
FDAF43D2ABC249E3_1DB93B1C73353DDA_6041_UN,CC1=N[N](C)C(=C1C(=O)OCC=C)NC(CCCCCCCCCC)C,5.27106237411499,6.214773654937744,0.6099821329116821
88CA9189E90470CD_5FD9B3264BFBC487_6031_UN,COC1=CC=C(C=C1)C(N)C(=O)OCC(C)NC2CCCC2[S](=O)(=O)C,5.915221214294434,7.073655128479004,0.6099798679351807
7F0C71414A4A8801_A48D1A04BAA80C47_6031_UN,CC1=CC(=C(C=C1)[N]3N=C(C(=O)OCC2(CNC2)C#N)C4=C3CCC4)F,5.8517255783081055,6.989098787307739,0.609901487827301
CA4AEE588008EF0C_42F4EF293FC5CC0D_6039_UN,O(C1CCCCC1[N]2C=CC(=N2)[N](=O)=O)CC(C3=C(C)[N](C(=C3)C)CC(F)(F)F)=O,6.22042179107666,7.480720281600952,0.609881579875946
4D9D90635A7E1E87_74796F2874D667FD_6038_UN,CC1=CC=C(S1)C4=NC2=C(C=C(C=C2)NC(=O)C3=N[NH]C(=C3)[N](=O)=O)S4,6.048655033111572,7.251760840415955,0.6098344027996063
C8DF7C54F67FC14F_709C65ED0AD4D97F_6038_DP,N1CC3(C1)CC(NC(C2=C(N(C)C)C=CC(=C2)[N](=O)=O)=O)C4=NC=C[N]34,6.00222635269165,7.190045356750488,0.6096923351287842
1867F8D25F50D108_99FA5EE853112992_6041_UN,C[N]1C=C(CC#N)C2=C1C=C(C=C2)NC3C4=C(C(C(OC)=O)CC3)C=CC=C4,5.806868076324463,6.929609060287476,0.6096612811088562
8DB9ABE99491A9E5_F7C88A8075228079_6038_UN,N(C1=CC=C(C=C1)CC3=NC2=C(C=CC=C2)S3)C(C4=CC=CC(=C4)B(O)O)=O,5.656706809997559,6.729506850242615,0.6095766723155975
A7B5C9C7BBCE75BA_9083481FA35B9322_6041_UN,OB(O)C1=CC2=C(C=C1)C=C(C=C2)NC3=CN=C(N=C3)C4=NC=CC=N4,5.826934814453125,6.9566192626953125,0.6094703674316406
43F2E73F69248F12_35F91C97FF2DBD28_6029_UN,C[N]3C=C(N[S](C2=CC1=C(N=C(Cl)C=C1Cl)C=C2)(=O)=O)C(=N3)C4=CC=NC=C4,5.652806758880615,6.724523305892944,0.609414279460907
1D51C1C403DEA5E3_153F3D32FF840377_6029_UN,CC1(C2CN(CC12)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O)C,6.285511016845703,7.5681312084198,0.6094126105308533
FC4BF6ABAD39C48A_6CB12FCCE5980982_6039_UN,COC(C)(C)CC(OCC(OC1CC(CCC1C(C)C)C)=O)C(F)(F)F,5.712862014770508,6.804625391960144,0.6093929708003998
A43050F4E7581F6C_6ACD7DB2003B8BCC_6039_UN,O(C1=CC=C(C=C1)OC2=CC=CC=C2)CC(C3=CC=C(C(F)(F)F)C=C3)(F)F,5.209569931030273,6.133787631988525,0.6092292070388794
DB0DD712A5D6864E_293508C56EFD75E9_6038_UN,CCN3CCOC(CCOC(C1=CC=CC(=C1)C2=NN=C(C[S](C)(=O)=O)O2)=O)C3,5.691873073577881,6.776928901672363,0.6091763973236084
AF8E73E0B97C14EC_AB1C2E5845CE0228_6029_UN,C[N]1N=C(C(=C1)C(=O)O)C2CN(CCC2)[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.2302680015563965,7.494916200637817,0.6090808510780334
22325A3977D50B07_09334834AEA6804B_6035_UN,O(CC2CCC1(CCCCCCC1)O2)C3=CC=C(C=C3)OCC(F)(F)F,5.095660209655762,5.982111930847168,0.6090762615203857
4D245E423B2BA977_C746CB454F6975B0_6031_UN,O(C(=O)C=CC1=CSC(=C1)C(F)(F)F)CC3(CCC2=C(C(=C(C)C(=C2O3)C)O[Si](C)(C)C(C)(C)C)C)C,6.107889175415039,7.331785321235657,0.6090501844882965
8C09D09BCF31EBC5_645B193622927E27_6038_DP,N1CC(COC(CN(C(CCCCCCCCCCCCC)=O)C)=O)(C1)C#N,5.302149772644043,6.257585525512695,0.6089606285095215
766AC436B7E326E1_18466AD623F3E661_6029_UN,C(CN1CCN(CC1)[S](C2=CC3=C(C=C2)OC(=C3)C(C)=O)(=O)=O)CC4=NC(=NO4)CC5=CC=CC=C5,5.675287246704102,6.755310893058777,0.6088040769100189
897D13E40B32E05F_3A255689FF86609C_7019_UN,C[N]1C(=NN=C1C=CC2=C(C)[N](C(=C2)C)C3=NC(=CC=N3)C(F)(F)F)C4CCC4,6.261617660522461,7.537235260009766,0.6086912155151367
FB2BFD41344F73A8_1530BD9594B60CBB_6039_DP,NC1(CCOCCOCCOCCO[Si](C(C)(C)C)(C)C)CCC(F)(F)CC1,5.2495574951171875,6.188005208969116,0.6085535883903503
78D248FD88E4ED79_200DF90AA1E65C2F_7019_UN,CC1CC1C2=NC(=CC(=N2)C)C=CC3=C(C)[N](C(=C3)C)C4=NC(=CC=N4)C(F)(F)F,6.418832778930664,7.747064590454102,0.6085343360900879
6EB635E242D8DCAA_72FA988BD0E111FE_6038_DP,N1CC[C@@H]([C@@H](F)C1)[N]2C=C(NC(CCCCCCCCCCCCCCC)=O)C=N2,5.9217329025268555,7.084273934364319,0.6085274517536163
B22C707C4D369FE3_4122C068690DFF82_6029_UN,CC1CCCC(C)N1C(=O)C2=C(C=CC(=C2)Cl)N[S](C3=C(C)N=C(S3)[S](=O)(=O)OC4=C(C(=C(C(=C4F)F)F)F)F)(=O)=O,6.27302360534668,7.552878379821777,0.6083648204803467
BCF0517336EE5160_24DE6AB056C30500_6038_UN,COC1=C(C=C(C=C1)C4(CNC(C2(C)CC3CCC(C2)[S]3(=O)=O)=O)CCCCC4)OC,5.750572204589844,6.856334328651428,0.6083214581012726
0C1C653722CC2B91_C8DC13B3B1BC6ECD_6039_UN,CC1=C(SC(=N1)C2=CC=CC=C2)COCC(NC3=C(C4=C(S3)C(C)(C)CC(=C4)C=CC5=C(C)C=CS5)C#N)=O,6.200021743774414,7.455610752105713,0.6083136796951294
49A95AE77363E137_E9F97AC8B7C6D667_6038_UN,N(C1=CC=C(C=C1)N2CCN(CC2)C3CC3)C(C4CC6=C(CN4[S](C5=C(C(=CC(=C5C)C)C)C)(=O)=O)C=CC=C6)=O,6.138212203979492,7.373528242111206,0.6080660223960876
07E29AB0410DCF43_2F98321A1D629007_6034_UN,CC3=NC1=C(C=N[N]1C2=CC(=CC=C2)Br)C(=O)N3CC(C)NC4CCCC4[S](=O)(=O)C,6.209527969360352,7.468973278999329,0.6077980101108551
020551264F9F6834_B73BA5F3377199D6_6038_UN,N(CC1CCC2=C1C(=CC(=C2)F)F)C(=O)C3=CC=C(C=C3)N6C(=O)C5=C4C(=CC=C(C4=CC=C5)[N](=O)=O)C6=O,5.936398983001709,7.105017423629761,0.6076359152793884
CDF1896618C29087_DCF6E28BEE649E9F_6029_UN,OC(=O)CCN([S](=O)(=O)C(F)(F)F)[S](C1=C([N](N=C1C)CCC(=O)O)C)(=O)=O,5.188253402709961,6.107522964477539,0.6076111793518066
8F500051685D9C43_DADDF4A7F685EF30_6041_UN,C2(=C(C=C1C3CCC(C1=N2)C3)C#N)NC4=C(C(=C(C(=C4F)F)C#C)F)F,6.397273063659668,7.719853639602661,0.6073828339576721
A56876307C7E014B_D55175A71573CDDD_6031_UN,O(C(=O)CC1=CSC(=N1)C2=CC(=C(C=C2)F)F)CC4(CCC3=C(C(=C(C)C(=C3O4)C)O[Si](C)(C)C(C)(C)C)C)C,6.165459156036377,7.410809755325317,0.6073518395423889
375BC1C36F95F270_ECF4FB630FBE74BE_6038_UN,O(CC1=CN=C(S1)N2CCOCC2)C(C3CC5=C(CN3[S](C4=C(C(=CC(=C4C)C)C)C)(=O)=O)C=CC=C5)=O,6.191969871520996,7.44618821144104,0.6073287129402161
531D9A6E84A64E86_2FBA68A4A7F58CF3_6041_UN,C2(=C1C=NC=NC1=CC=N2)NC3=C(C=C(C=C3)C4=CC=NC=C4)[N](=O)=O,5.370792865753174,6.351538062095642,0.6071393191814423
6F4BAC567253C023_ED41A0C9CB47666F_6028_UN,C(N1CCN(CC1)[S](C4=NN=C(C3=CC2=C(CCC(CC)C2)S3)[N]4CC=C)(=O)=O)C5=CSC(=N5)C6=CC=CC=C6,6.096372127532959,7.318998336791992,0.6071233749389648
BBA98B6B23A6BCBB_61013AEE0A2925B2_6041_DP,CN([C@H]1C[C@@H]2CC[C@H](C1)N2)C(=O)C3=CN=C(N=C3)NC5C[N]4C(=NN=C4CC5)C6=C(C=CC=C6)F,6.3333587646484375,7.635023474693298,0.6070911586284637
040BD5B41F8C2E17_14DD11FAD8C93993_6029_UN,FC1=CC(=C(C=C1)N2CCN(CC2)[S](C3=CN=C4CC(C(O)=O)CC[N]34)(=O)=O)Cl,5.9696502685546875,7.150244832038879,0.606966644525528
9F2D1D28407D35E1_A028CDBB2E9619EC_6038_UN,CC5=C(NC(C2=C1C=CC=CC1=NC3=C2CC(CC3=CC4=CC(=C(C(=C4)OC)OC)OC)C(C)(C)C)=O)C=N[N]5C6=CC=C(C=C6)F,6.221219539642334,7.485690236091614,0.6069518625736237
AF092ADE43A54CF8_157863724FA7E0B1_6038_UN,O(C1CC[S](=O)(=O)C1)C(C=C(C=CC=C(C)C=CC2=C(C)CCCC2(C)C)C)=O,6.196915626525879,7.453399300575256,0.6068661510944366
D36319A5BC74990A_DCE4C890A48E980A_6026_UN,[S](=O)(=O)(C2=C1C=CC=C(C1=CC=C2)N=[N]#N)N3CCCC(OCCC)CC3,5.4511919021606445,6.459156394004822,0.6068246066570282
D72045A86BC1C98F_D3EEBB0FFFB29FE2_6041_UN,CC(C)(C)[Si](C)(C)OCC1=N[N](C(=N1)NC2=C(C(OCC)=O)[N](C=C2C#N)CCOC)COCC[Si](C)(C)C,5.745621681213379,6.8517537117004395,0.6068063974380493
6B07D6679A8570E1_41776F6ECC754581_6041_UN,OC(=O)C2=C1C=CC(=CC1=NC(=C2)C3=CC=CC=C3)N[C@@H]8CCCN(C4=NC5=C([N]4CC#CC)C(N(C(N5C)=O)CC6=NC7=C(C(=N6)C)C=CC=C7)=O)C8,6.112811088562012,7.341620445251465,0.6065957546234131
720F4DDCA75CD114_BF624D8775A96322_6029_UN,CC1(CN(C1)[S](C2=C(C)N=C(S2)[S](=O)(=O)OC3=C(C(=C(C(=C3F)F)F)F)F)(=O)=O)C[S](=O)(=O)C,6.147259712219238,7.387611150741577,0.6065513491630554
22EFD1902AF9BF67_F291CDD89F7D29FF_7009_UN,CC1=CC(=C(C)[N]1C2=CC=C(C=C2)[S](=O)(=O)NC(C3(C)CCN(C3)C4=C(C(=C(C(=C4F)F)F)F)F)=O)C(=O)CCl,6.197043418884277,7.454151630401611,0.6064296960830688
088C9CB8C195E697_7A0A3145190476CA_6029_UN,CCOC(=O)CN([S](=O)(=O)N(C)C)[S](C1=C(C)N=C(S1)[S](=O)(=O)OC2=C(C(=C(C(=C2F)F)F)F)F)(=O)=O,5.799020767211914,6.923469066619873,0.6064189672470093
3AA8682398C8E0B0_D9A9DC3CFBB3B0D2_6038_UN,O(C1=CC=C(C=C1)C2CCOCC2)C(=O)C3=CC=C(C=C3)C6=NC4=C(C(=CS4)C5=CC=CC=C5)C(=O)N6,6.1943206787109375,7.450543761253357,0.6064128577709198
6E15A6C4630FF140_F802CC43507466F4_6035_UN,O(CC1=CC(=CC=C1)SC2=CC=NC=C2)C3=C(C4=C(C=C3)C=CC=C4)C=NNC(=O)C5=CC(=N[NH]5)C6=CC7=C(C=C6)C=CC=C7,5.847677230834961,6.988429427146912,0.6063551604747772
0E6BB50879565CE0_BAD9467E610D712E_6029_UN,CC(=C1C(=NC(=N1)C2=CC=CC=C2)C)N(O)[S](C3=C(F)C=C(C(=C3)[S](=O)(=O)Cl)F)(=O)=O,5.880167007446289,7.0318591594696045,0.6062726378440857
6F86A970867F3E48_FDBD7CE33E2907D6_6039_UN,O(C1=C(C=C(C(=C1)[N](=O)=O)F)F)CC(NC2=C(C3=C(S2)C(C)(C)CC(=C3)C=CC4=C(C)C=CS4)C#N)=O,6.273672580718994,7.556588411331177,0.6062312722206116
1736CA81D7E5E8B9_8BFB3910D28D7776_6029_UN,COCCOCCN[S](C1=C(C)N=C(S1)[S](=O)(=O)OC2=C(C(=C(C(=C2F)F)F)F)F)(=O)=O,5.905909538269043,7.066248774528503,0.6062229573726654
5AF46B4DF428DB67_CABF789BFAC6D5F5_2875_UN,COC1=CC(=CC=C1)C2(CCC2)[N]3N=NC(=C3)CO[S](C(F)(F)F)(=O)=O,5.659538745880127,6.737841844558716,0.6061573624610901
C268B2AA59B6E387_706C18750E320B3E_6035_UN,O(C2CCOC1(CCCC1)C2)C5=C(C=C(C(NN=CC3=C(C)[N](C(=C3)C)C4=CC(=CC=C4)[N](=O)=O)=O)C=C5Br)Br,6.307090759277344,7.601375579833984,0.6060590744018555
BCE82A2E5B1291CC_C336BBDB71F06D12_6038_UN,CC1=CC(=C(C)S1)[S](=O)(=O)NCCNC(=O)[C@H]2[C@@H](CN(C2)C3CCOCC3)C4=C(C=C(C=C4)F)F,6.264122009277344,7.544135808944702,0.6060201525688171
8F3CA0B4A2EDD9F2_BB893131CB838877_6041_UN,C2(=C(C=C1CSCC1=N2)C#N)NC3=CC5=C(C=C3)[N]4CCCCCC4=N5,5.856377124786377,7.000506043434143,0.6059975922107697
2EC8AAF3467C2D58_78457105676188A2_6028_UN,CC2=N[N]1CC(CCC1=N2)N[S](C3=NN=C(O3)C56CC4CC(CC(C4)C5)C6)(=O)=O,6.287806510925293,7.575759530067444,0.6059868633747101
92DE7B88DBC2995E_626B471CCE070626_6038_UN,CC(C)[N]4C=C3C=C(NC(=O)C1CCN(CC1)C2=C(C=C(C=C2F)C#N)F)C=CC3=N4,6.102015495300293,7.328101992607117,0.6059390008449554
E8D4B05EF66E8AE2_5E0126EBCDD19CEF_6005_UN,C1(=CC2=C(C=C1)C3=C(O2)C=CC=C3)C5=C4OC6=C(C4=CC=C5)C=CC=C6,5.412569999694824,6.408905267715454,0.6058910489082336
E6E532D48CFCC462_3616AA66DCD4E317_6038_UN,N(CC1=C(C(=C(C(=C1F)F)Br)F)F)C(C2CC4=C(CN2[S](C3=C(C(=CC(=C3C)C)C)C)(=O)=O)C=CC=C4)=O,6.310775279998779,7.606722116470337,0.6057336926460266
CCDBFDCE9AF20522_2DA63ECF9DBE93FF_6034_UN,COC1=CC2=C(C=C1)N(C(=N2)CC3=CC=C(C=C3)F)CC5(CCC4=C(C(=C(C)C(=C4O5)C)O[Si](C)(C)C(C)(C)C)C)C,6.049332618713379,7.258264064788818,0.6056345701217651
837C06CD37AE3F53_D95C1961263334DB_6031_UN,O(C(=O)C2C3CC1=C(C=CC=C1C23)Cl)CC4=CC(=NC(=N4)[N]5N=C(C)C=C5C)C,6.228848934173584,7.497910976409912,0.6054157018661499
63D2DA2416754B19_EC7CA21B90990884_6039_UN,O(CC[N]1N=C(C(=C1C(F)(F)F)C(=O)O)C(F)(F)F)CC(NC3=C(C(OC2CC(CCC2C(C)C)C)=O)C=CC=C3)=O,6.240937232971191,7.514118790626526,0.605348140001297
0F624E731E2B39D8_7E19E77E408DD960_6034_UN,CC3=NC1=C(C=N[N]1C2=NC=CC=N2)C(=O)N3CC(C)NC4CCCC4[S](=O)(=O)C,6.150104522705078,7.393185138702393,0.6052156686782837
B0A8D9466C2D627D_E0E06CAA28F49954_6026_UN,COC1=C(C=C(C(=C1)C)Br)[S](=O)(=O)N(C3CCC2=C(C=N[N]2C(C)C)C3)C4CCC5=C(C4)C=N[N]5C(C)C,6.363772392272949,7.678148865699768,0.6051607429981232
CB5872354CA12952_1D18670317D5A2CD_6038_DP,CN5C1(CCNCC1)C(NC(=O)C2C3CC2(CC3)C4=CSC=N4)C[S]5(=O)=O,6.06008243560791,7.273263335227966,0.6051349341869354
D3637016860AE739_0EFC1607923A0ABB_6038_DP,N1CC[C@@H]([C@@H](F)C1)[N]3C=C(NC(C2(C(OC)=O)CC2[S](=O)(=O)C)=O)C=N3,6.098714828491211,7.324810028076172,0.605107307434082
63F05F75AA975390_037DEA1D3B193B9C_6038_UN,N([C@H]1[C@@H](CCCC1)OC2=C(C=CC=C2)F)C(CC3=C(C)N=C(S3)C[S](=O)(=O)C)=O,5.990738868713379,7.181047558784485,0.6049531996250153
F7418F62ABBF1CB9_B6389F64AA279BDB_6031_UN,CN(C)C(=O)[C@@H]1CC[C@@H](O1)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,5.34991455078125,6.3266661167144775,0.6049149632453918
6080611D899F8F77_52805012810A8B3A_6038_UN,N(CC2=NN=C(C1CC1)[N]2C3CC3)C(C4CC6=C(CN4[S](C5=C(C(=CC(=C5C)C)C)C)(=O)=O)C=CC=C6)=O,6.287238597869873,7.576487302780151,0.6048731207847595
659054C45A0AA5C0_72C6019E375BBDDE_6029_UN,CC(C)C1=NC(=NC(=C1)O)N2CC(CC2)N[S](C4=C(C=C3C(=C(C(=NC3=C4F)Cl)C#N)Cl)Cl)(=O)=O,6.339003562927246,7.645508646965027,0.604872077703476
4D4994DE7F901494_5B93E332EB4471BB_6038_UN,CC2=N[N]1CC(CCC1=N2)NC(C3=C(SC(C)(C)C)C=CC(=C3)[N](=O)=O)=O,6.355919361114502,7.668224334716797,0.6047511100769043
1B37B6C5E3564C3B_34D1C2757F60DA4F_6041_UN,CCOC(=O)C(C)C[N]1C=C(C=N1)NCCCCCCCCCCCCCCCCCC,5.319450855255127,6.286415100097656,0.6046395301818848
50D731BD31D38EF2_BB0C6DDF9FDE9DBC_6031_UN,CCOC(=O)C=C1SCC(=O)N1CC(=O)OCC(CCN(CC)CC)N,4.935688018798828,5.774986028671265,0.6044484972953796
B79A7F5DE98E71CC_7FDC80D4BE7EC1BB_6041_UN,CC1CCC2=C(C1)SC3=C2C(=NC(=N3)C)NC5=CC=C(SC4=NC(=CC(=N4)C)C)C=C5,6.349470138549805,7.660058975219727,0.6044259071350098
84A540FFBAC5DA48_81EF49A9094EAA33_6038_DP,N1CC(OC(CCCCCCCC=CCCCCCCCC)=O)C(C1)C#N,5.827808380126953,6.964597582817078,0.6043601930141449
66130B08E4476A12_DCE3AE807E133D16_1031_UN,CC(C)CC(C[N]1C(=C(C(=C1C)C(OCC)=O)C)C)CC(=O)OCCOC(C)C,5.373421669006348,6.358940243721008,0.6042164862155914
DB433B27A6D0C742_9911B41D44D0AF13_6041_UN,FC2=C(C=C1C(=NC=NC1=C2)NC3CC(C)CC(C3)C4=CC=CC=C4)F,5.816635608673096,6.950047492980957,0.6040999889373779
429941A457EEED8B_80C3B03B4F5DB17B_6026_UN,COC(=O)C1=C(C=CC=C1F)[S](=O)(=O)N2N(C(C=C2C)=O)C3=NC(=NC(=C3)C(F)(F)F)C4=CC=CC=C4,5.986920356750488,7.177224040031433,0.6040023267269135
